maker,base_amount,quote_amount,amount_usd,timestamp,event,tx_hash,price_usd,id,is_open_or_close,token_address,maker_tags,maker_token_tags,maker_event_tags,quote_address,quote_symbol,total_trade,balance,history_bought_amount,history_sold_income,history_sold_amount,realized_profit,unrealized_profit,maker_name,maker_twitter_username,maker_twitter_name,maker_avatar,maker_ens,priority_fee,tip_fee,gas_usd,gas_native,dex_usd,dex_native,utc,implied_mcap_usd
EFuK1qUoiKYZPAG9dEL8G8MugchEtp8oueVLds5zUHNg,2101211.142789,0.360567072,28.41629094432,1783652808,sell,4gMrU4aDjDh79GRggBZsSh869FWGHgwfqMRVaNn5J3ihGoqg8wK3XQSQ6Kzn4s4EgpZY6fWiHSrtkA4oTY2eepJT,0.000013523767494423,NDMxOTI4OTM1MDA5NjcwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,2,0,2101211.142789,28.41629094432,2101211.142789,2.17503676291,0,,,,,,0.0000029,0.000222823,0.01818327963,0.000230723,,,2026-07-10T03:06:48+00:00,13523.767494423
9KD8dhAP66zfvrVL1v3i7QEG2FcaBrfwEvayiv3ziVtv,2844110.216529,0.488888888,38.52933326328,1783652811,buy,3yaVHtwt5vogcCvmeg3gq47PSGKrzpWpgxRMfZosw7FpQWUdrPHgkbLMPD8G5eSboFETSZXCZ97nQh9DNj3KLGRh,0.000013547060530737,NDMxOTI4OTQ0MDE0NjAwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111111,,2,0,2844110.216529,47.03746889958,2844110.216529,7.6887298848,0,,,,,,0.000014084,,0.00150401004,0.000019084,,,2026-07-10T03:06:51+00:00,13547.060530736999
BEtwuqodxz7so8FXCRKXcfs99ZPb4taohWats5zZaRcH,14693571.882833,2.632074347,207.43377928707,1783652812,buy,33n6yg1pxSKj3CmzzsdNQxA5yui9CJNZj58hUPsdhbYjCHRjV5JogFXKPDLLk7KqLTvsEaADe9nX9RkXohGt5iYB,0.000014117314764123,NDMxOTI4OTQ3MDExMTYwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],"['top_holder', 'bundler']",[],So11111111111111111111111111111111111111111,,2,0,14693571.882833,82.65999841128,14693571.882833,-127.54622513646,0,,,,,,0.0001,,0.00827505,0.000105,,,2026-07-10T03:06:52+00:00,14117.314764123
5FonJGw7swo9pMBNJRQekuDKNJNCrqK9vvaBsYB61ZP7,11824114.135031,2.256814542,177.85955405502,1783652812,buy,2T5JY7Q9t9DG9crj7CiQJ9hAnDj6NJQJCK7Vxtkw8GXUWqNModJeSHkDJKYfrydrEQFxwY8um1fYnkVvEYaLcw56,0.000015042103962987,NDMxOTI4OTQ3MDExMjcwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],"['top_holder', 'bundler']",[],So11111111111111111111111111111111111111111,,3,0,12536999.417608,65.73089271816,12536999.417608,-126.14213421505,0,,,,,,0.0001,,0.00827505,0.000105,,,2026-07-10T03:06:52+00:00,15042.103962987001
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,452864.532729,0.088861523,7.00317662763,1783652813,sell,3wfFqWjWMQZr1Qc9CvhAX3rQH2DxZXG31wqnjqadxdvVxYKCoSytyNk2Twt5HZjKiuVeA6y2YirP9cTKRexhCMLM,0.000015464175536253,NDMxOTI4OTQ4MDA4OTQwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,0.000598379,0.04756222905,0.000603505,,,2026-07-10T03:06:53+00:00,15464.175536253
GiLNqGFSWKgyUaArgWy5YhYaGMX88sBfnfqBk2HeuK7f,1179754.565363,0.230562715,18.17064756915,1783652813,sell,2ZPb1gx3Dm3Xped74upyASEgsn69cyosYaJH3kRE9khqrPjjJdZjYUf2NohHzxMUmYZoSUYtfyadaG5AjPPi16sw,0.000015402057431205,NDMxOTI4OTQ4MDA4OTYwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,12,0,10568612.81237,120.00965523846,10568612.81237,14.03519833425,0,,,,,,0.000000126,0.000584091,0.04643619177,0.000589217,,,2026-07-10T03:06:53+00:00,15402.057431205001
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,134035.894084,0.026110361,2.05775755041,1783652813,sell,2TzpdN6smXkGXuzJRshsvu5UoAATPySnGujoPNnkPBEHo7e9iYymH5BgUpJgFUrjU37FzZf53bVnu2i9jD4Tqgeo,0.000015352287269076,NDMxOTI4OTQ4MDA5MDYwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,0.000511633,0.04072577679,0.000516759,,,2026-07-10T03:06:53+00:00,15352.287269076001
ELYGf7C1hDrJL7tY3K35fvp98a2LZu8G7APon9Psz9P6,1607568.513267,0.305184681,24.05160470961,1783652819,sell,3SCJt375nUdMava8MscQ4nVPUSNBvmTa25AetbZ4inRDdMWax5M8DVsR3QN7hZFYQwjx3UrLCkV8ok7LQbMX94Xk,0.000014961480339981,NDMxOTI4OTYyMDA5NjgwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,5,0,5202268.809671,66.83007276837,5202268.809671,10.8688448754,0,,,,,,0.000000126,0.001563469,0.12362097195,0.001568595,,,2026-07-10T03:06:59+00:00,14961.480339980999
4DBs5ozVQCQ8aosveJeKjBsMYHCpNEVLizwsYAyE4dZq,3392431.486733,0.636286204,50.14571573724,1783652819,sell,3NV3NDsBegQ1c7iowrF46cezmtgnHs9UuqJebebdQrBePADwqqJmFEBXi9QX2bzcx8m4HGy62mYFkYUucJX8hHRo,0.000014781644352651,NDMxOTI4OTYyMDA5OTIwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,4,0,10040179.358555,119.9874177212,10040179.358555,18.72174351302,0,,,,,,0.000000126,0.001544655,0.12213824061,0.001549781,,,2026-07-10T03:06:59+00:00,14781.644352651
22H1SjiPnMgof2AyyrUuYKmPe9yUeH2gv85vaTy665Bp,4404870.641392,0.848597591,66.87797614671,1783652819,sell,3QueEKFumPwks2uub5NLay7GU7rfo39p7GQNxHbUUxUowAdWP6XFKuthDqhV7829wfR16iiXTfMK6khWgjt9A2zq,0.000015182733291444,NDMxOTI4OTYyMDAwOTUwMjQ=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,7,0,7213222.323657,104.93559113181,7213222.323657,17.68154697335,0,,,,,,0.000218261,,0.01759519941,0.000223261,,,2026-07-10T03:06:59+00:00,15182.733291444
7nUGn4xQmK2yMvqj4F85P6y8ojn7KGJuFvDJBVpC6mMJ,359090.538415,0.066744316,5.26011954396,1783652820,sell,wKNKmSX3nr23rjVNjvaswcKW3sDhhrct4rHNtdDfwj4cjopVCekMXZ9ikV4mGLpKeWB6ovMWQmrxfqTLis2qwbt,0.00001464844929759,NDMxOTI4OTY0MDE1NzQwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,2,0,359090.538415,5.26011954396,359090.538415,0.42036542129,0,,,,,,0.0000029,0.000012727,0.00162561387,0.000020627,,,2026-07-10T03:07:00+00:00,14648.449297590001
8RxJr9p6oZVXiv9f4R8jQgjeJimhHAZqi8mSJXdzLxm9,6094488.268306,1.148622221,90.52291723701,1783652822,buy,2iSdS9vAchW9wBjZ5hjir5HtFY5xReLo72L1S7S7qJAyRqm7jtVPJCaAv3MFpkSgvg999BWbdJ9mNJnrigtF5zBS,0.000014853243332223,NDMxOTI4OTcwMDE0MDMwNzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,2,0,6094488.268306,136.53663494625,6094488.268306,42.54444531,0,,,,,,0.0008,0.0032,0.31563405,0.004005,,,2026-07-10T03:07:02+00:00,14853.243332222999
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,677165.363145,0.129307228,10.19070263868,1783652823,sell,32WttDMV5BmcPJRb1hQNKjAckzv1evbUh5pgMvipYf68DvynLhS46y9yniY29NMebGKZQTuyd3mzmFoBeYZ9C8RW,0.000015049060679307,NDMxOTI4OTcxMDA5NTAwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,0.000520688,0.04143940134,0.000525814,,,2026-07-10T03:07:03+00:00,15049.060679307
4uXpGUz2K9Rcg1fci5UFnUsVGHZzMF2shYVbyTsMhHb2,3246444.824637,0.623827587,49.16385213147,1783652828,buy,3QFkhNWpgdPCJLhR6TotiNPxG4GwnGhhbq3xbUJayJQGvRC62DKdx5JH95A5Q9FhBpsXcGv4m5DNG1uPmV3tMYch,0.000015143905038786,NDMxOTI4OTgyMDA2MTkwNjg=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,4,0,4566583.115809,35.26348307377,4566583.115809,-30.04477836252,0,,,,,,0.00022115,,0.0182169315,0.00023115,,,2026-07-10T03:07:08+00:00,15143.905038786
6DPuSdK1VrgAPtBQWW35HEUZofh6cLFwDQWyLsdDazLT,509284.860178,0.098765431,7.78370361711,1783652829,buy,44iV7MnCx6kH5th5dHdB5yyGgebHVC1iHH4TQV39ccSNKjn5bkgPv61xE8dw1br5Wp5apvDUoq1Wm94X7VpLdCFX,0.000015283595149068,NDMxOTI4OTgzMDAwNjIwNTY=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,2,0,509284.860178,1.7689794702,509284.860178,-6.19877343474,0,,,,,,0.000006049,0.000222823,0.01843145232,0.000233872,,,2026-07-10T03:07:09+00:00,15283.595149068
HzpbCmcNCKu5Uti9t8kcUJgfEgx37Ty9PK29WCxunfb2,1006436.773083,0.194940193,15.36518601226,1783652840,sell,2yHMYVTRyFoQeW11W2LNZEJkExr1nKuh87jHXnmfadejf389ZkwrzaQxFUra3M4YcAYhNEkXfSCakHw7DELqe2EG,0.000015266916333886,NDMxOTI5MDEwMDA1MzYwMTI=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111112,,7,0,7741821.331411,118.54850405537,7741821.331411,23.60929762234,0,,,,,,0.00024,,0.0193109,0.000245,,,2026-07-10T03:07:20+00:00,15266.916333886
8aACAJgBGHy69P8GGA4Se4nxXJFEgrobX6pR6pXBPgAW,2285083.488929,0.444,34.99608,1783652840,buy,3yHh47jDAxLTuAVQy8Bn6nzNpVhhf5DBvNrRxMt1AgPp33hSt1UNTMm7NhpqxWtHdN4nTFdLdZEzs7kNhSFsoLgp,0.000015315011541214,NDMxOTI5MDEwMDA4NzAwNjQ=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,2,0,2285083.488929,51.27526609998,2285083.488929,15.3420379385,0,,,,,,0.00014945,,0.012173749,0.00015445,,,2026-07-10T03:07:20+00:00,15315.011541214
CfBoFQ3tRrKhhjoXiocdVFJ9WkCzQNwbEK8uBZ6vRnrR,504830.258721,0.098765431,7.78469127142,1783652840,buy,4JhhauLpzLLFun3rzxZNudMfr8MQYarz3ctFHFyScLq6ToW5xLiWGeLxqjtEo7hFsLgTTv5KGDPWs7NWeCbtcihE,0.0000154204133734,NDMxOTI5MDExMDA2NTMwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,7,0,2287761.700736,42.44174421932,2287761.700736,2.46883671409,0,,,,,,0.000006043,0.000052499,0.00500838044,0.000063542,,,2026-07-10T03:07:20+00:00,15420.413373399999
HzpbCmcNCKu5Uti9t8kcUJgfEgx37Ty9PK29WCxunfb2,4041230.734996,0.783800746,61.77917479972,1783652840,sell,3KU6rrVEeXabYMBrZVS17j46SCb4suACYHKsiRMQP6td68sbiPMXUssap76pACTrjSMvSG7sGvDrYBmcyHSAJwMN,0.000015287217890938,NDMxOTI5MDEyMDA4MDcwMTI=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111112,,7,0,7741821.331411,118.54850405537,7741821.331411,23.60929762234,0,,,,,,0.00024,,0.0193109,0.000245,,,2026-07-10T03:07:20+00:00,15287.217890938
HJn2oNLQ4RBDhRHJZE4QmmzMMuLvD554tvUENQ1AngEa,5029079.852759,0.977777777,77.06844438314,1783652842,buy,auQwVAx9LATQn48yTM34RavFveyNV8EWwPM7v6SJ4y5QqtbdXtwEt4QSmRQMfzofLNLkRfBhuo2KKJUbUQvj7Ak,0.000015324561679812,NDMxOTI5MDE1MDA2NjUwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111111,,3,0,5029079.852759,92.18224854693,5029079.852759,13.48109629308,0,,,,,,0.0001,,0.0082761,0.000105,,,2026-07-10T03:07:22+00:00,15324.561679811999
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,558786.650306,0.109841289,8.65769039898,1783652842,sell,2PbpZTt3xpr5mqiXECNnEdK7LV9NhCKpkTpfBnbAq7DLs8vLttMxYksRmCWkYd7E1SbETJ9zgNNfiwXooKpW3CLu,0.000015493731634934,NDMxOTI5MDE1MDExNzAwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,,0.00040403132,0.000005126,,,2026-07-10T03:07:22+00:00,15493.731634933998
HzpbCmcNCKu5Uti9t8kcUJgfEgx37Ty9PK29WCxunfb2,2694153.823332,0.525366619,41.40414324339,1783652842,sell,3M3UWYmYfQRvuXv8XipZpAWhHTtDCxMMXJS3hfd8qBZ2hxMARsMgxiJWA9EYs2LX1BQJBWTp4utckLSg2JwKMVFh,0.000015368143754385,NDMxOTI5MDE2MDA2NzkwMTI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111112,,7,0,7741821.331411,118.54850405537,7741821.331411,23.60929762234,0,,,,,,0.00024,,0.01930845,0.000245,,,2026-07-10T03:07:22+00:00,15368.143754384999
53oxosqNCvAMKdFURxLqWyDQr2MwcXKtF3qUKpiLzFQi,105970.813932,0.020533333,1.61823197373,1783652842,buy,4F3kVCqkcuGD5BP4NQ82Mxs1SG1wCTQrcVGV1b1yWdj6ZoFzsGmh9gFqfsWmZZQ4tYVH5DUPNfDwYfY1afRU83gd,0.000015270543968757,NDMxOTI5MDE3MDAxNTEwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111111,,3,0,211886.545916,3.4483959945,211886.545916,0.13914849158,0,,,,,,0.00000001,,0.0003948381,0.00000501,,,2026-07-10T03:07:22+00:00,15270.543968757
53oxosqNCvAMKdFURxLqWyDQr2MwcXKtF3qUKpiLzFQi,105915.731984,0.020533333,1.61843730706,1783652844,buy,5nWb326H9XPP47MCSmCbyykVj8ZAG4bo1ERwZUwGGBVfyBUG7sNcZLvqXSzGACXHaG6zDETqWJ6z2q9cHa9V3Q7V,0.000015280424135032,NDMxOTI5MDIwMDEyNDUwMTI=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111111,,3,0,211886.545916,3.4483959945,211886.545916,0.13914849158,0,,,,,,0.00000001,,0.0003948882,0.00000501,,,2026-07-10T03:07:24+00:00,15280.424135031999
5L54eTgqEn5nk7BrHbPWJRNind74TL5nq4bqHfwaffuZ,2021161.947781,0.395061727,31.13481470487,1783652845,buy,5uzc5skNW4jPJJzyhUoKWC42nuhXFE2zFZf3okvZabd7TNAZv9n1nbqHKvy2nBgSVyq7nQ1p5sp9auEdLBcdy5ot,0.00001540441365318,NDMxOTI5MDI1MDAzMzgwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['gmgn'],[],[],So11111111111111111111111111111111111111111,,3,0,2471584.701425,53.66671557974,2471584.701425,12.93999728312,0,,,,,,0.00001,,0.00118215,0.000015,,,2026-07-10T03:07:25+00:00,15404.413653180001
FcmmrXhydNm6i1j3ZeGsqNHnxtw7xD4ANJFMVP78EfWV,604178.203528,0.117333333,9.24703997373,1783652845,buy,36qfvwZiP3uoqxDKrk5paXQB1tSy8BCe6HvcYmTc9x9duQtF7z4GvrXLfVMJiySKu1biy7wW6sfFd1YzRS7AQfec,0.000015305153214756,NDMxOTI5MDIzMDAwMTYwMTI=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,"['axiom', 'padre']",[],[],So11111111111111111111111111111111111111111,,44,0,4226966.31059,26.77382637624,4226966.31059,-39.18971694968,0,,,,,,0.00001,,0.00118215,0.000015,,,2026-07-10T03:07:25+00:00,15305.153214756
2n1UR8u6jmCpeWiu7ciC65VbteAN1FNpEjic5FdHcf7U,715254.759139,0.140255829,11.05356188349,1783652848,sell,61JYfEAVFoz1Lu5Qv7N4x89j5hvrSZiijGFAdUwRGKQfEe6qTUzqceQVXuRMESkBCe4uqiAKJxWBaG9TaX7txRYK,0.000015454020741657,NDMxOTI5MDMyMDA1ODAwMzY=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,2,0,715254.759139,11.05356188349,715254.759139,1.11051089325,0,,,,,,0.000088871,,0.00739797351,0.000093871,,,2026-07-10T03:07:28+00:00,15454.020741657
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,548260.931739,0.109829886,8.65569331566,1783652849,sell,3zDoa9v8qgbgr8jdU9se2aBcbrJscLs4wtgNqipPfzUEkq7aynyN4zHicSXqBui3FPnJWDT9U2FEnkzfFF9Waac4,0.000015787543511031,NDMxOTI5MDM0MDA0MDUwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,,0.00040398006,0.000005126,,,2026-07-10T03:07:29+00:00,15787.543511031
GTUFPqUSkv3emUSJXjsBMfJMx6R6abNNzaPnLnkNckhu,4934348.385652,0.977777777,77.05866660537,1783652849,buy,2Dn8Jp2zCf5nv3h4hwk9f6tC6HV9rGxDiZFTS7Zr7unBUxFeLNmZ2S2ZTED1fvpnMoUtEcKz5sRq6oyirmj92QZb,0.000015616786774584,NDMxOTI5MDMzMDA4OTAwMTI=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],['top_holder'],[],So11111111111111111111111111111111111111111,,4,0,27394142.109025,168.296873864,27394142.109025,-184.02192646132,0,,,,,,0.0002,,0.01615605,0.000205,,,2026-07-10T03:07:29+00:00,15616.786774584001
2S3Erds2QDu8djF64ECJvkwNCpP2WwayC9pTEQRTpW9U,6956073.700054,1.41612168,111.6045496008,1783652850,buy,2p6uZV7Adhbr4QsiX4X7Gd9VaFLbsBeHEXEeVxxhpP2sHMntkYXtTryJjee7rfYuVFYqskL4mL4MTBxAEiUyrp8L,0.000016044187338192,NDMxOTI5MDM2MDA2NDYwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],['bundler'],[],So11111111111111111111111111111111111111111,,3,0,9155243.439773,108.7251278728,9155243.439773,-43.37225415701,0,,,,,,0.0035,,0.27622905,0.003505,,,2026-07-10T03:07:30+00:00,16044.187338192001
8y83ZUQH8gsbYa9qEyYF6Wdqw3so7L9ThsWREuCVXWTr,7189819.175408,1.517211653,119.57145037293,1783652850,buy,5pQhHTV3PisJgPZsA55yz82po1yjZ9XaBVHMuFbdm47SJtFWhgz3sW69VkMXrQDtBP8ywaJJbPM5vBx9qmXPyiwn,0.000016630661694108,NDMxOTI5MDM2MDA2NDcwMzI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],['bundler'],[],So11111111111111111111111111111111111111111,,3,0,9502509.418994,117.547876022,9502509.418994,-45.08813572726,0,,,,,,0.0035,,0.27622905,0.003505,,,2026-07-10T03:07:30+00:00,16630.661694108
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,798868.797267,0.171357342,13.50638569644,1783652850,sell,2g8ytqVkq8YsopvtRBCNcUjApo5X8RZCDjbxFNiHUVNVuMHx9cRwWMYHCNpW2wikkiAsH4Nv6GkjBz8fWdtzw8Ru,0.000016906888518184,NDMxOTI5MDM3MDAwMzMwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,0.000506169,0.0403002719,0.000511295,,,2026-07-10T03:07:30+00:00,16906.888518183998
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,772897.077783,0.165115787,13.01442633134,1783652850,sell,3rwuyNhCoA9r2HU4xWfev144T8GncQ3Pj8ZWJuFBuWxphSYWphxNrgNuv9X8BVbYujM1dTXDqmUgfXWdDrUFUMcC,0.000016838498563852,NDMxOTI5MDM3MDAwMzQwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,,0.00040403132,0.000005126,,,2026-07-10T03:07:30+00:00,16838.498563852
GUDP1dP2C4S3M6dYrSXMFPumWg1Gt1s1N1FqAThsiXWZ,2941335.858254,0.622403001,49.05780453882,1783652852,sell,62KXkeNBw5vsk4wAsHbhvoV6YsucQ6bUVCKmxJAyW7EkwGieLVatWWavVjhNZA6fkrFG35xDnfSNmd4EX4qJzhau,0.000016678749695342,NDMxOTI5MDQwMDA1MjgwMTI=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111112,,9,0,6801318.997421,121.77438059752,6801318.997421,26.99156448354,0,,,,,,0.00029,,0.0232519,0.000295,,,2026-07-10T03:07:32+00:00,16678.749695341998
CpXhb7wby4Mv7rzaWcKebVtnmFVmVBSxHvjahvXQTr1y,329630.877854,0.070840449,5.58293578569,1783652853,sell,gshTqJffXcet7vVZ797MzrchGD7AkQ5Z3uSsUKTixkJFjBUDRukjrEETFrrEL6EFvyRP4SYpiHo2cQ7cwwfBULw,0.000016936932067935,NDMxOTI5MDQ0MDA1MTEwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,9,0,4272510.124907,68.66876834483,4272510.124907,29.43824068754,0,,,,,,0.000000126,0.000541286,0.04306272972,0.000546412,,,2026-07-10T03:07:33+00:00,16936.932067935002
DYBy2Kmf4kwy7zqchT7xieWPnWBNCnfeQyizqjPTmDAh,186696.13268,0.04006909,3.1578449829,1783652853,sell,3ErnvCTFJfLTsTDoHFYgG9D3z721s4P5FjxeXjCbwv2aKPq8neWV9dCwAHD4jpYdsbU4UwcuPpb8iHh3szEZfpzq,0.000016914356699124,NDMxOTI5MDQ0MDA1NDUwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111112,,18,0,10883278.481158,219.41425917131,10883278.481158,102.19180103436,0,,,,,,0.000000126,,0.00040398006,0.000005126,,,2026-07-10T03:07:33+00:00,16914.356699124
D9nHGUexSLH8fRCVt3Std42ZP9TErjjGbweNyAFeaPQo,4646943.094807,0.98765432,77.8370369592,1783652853,buy,3KuouuRKu9Hx2BQiTMuJWLRbpmqAHVSaXbjiNs1wWc5e1txM85r42btUxdnCVxFG7dSfL7BAoCsnvkWx9TWsM5xX,0.000016750159271691,NDMxOTI5MDQ0MDAwNTEwNTY=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,5,0,11067223.995813,118.56633723672,11067223.995813,-40.77629652779,0,,,,,,0.00058,,0.04610385,0.000585,,,2026-07-10T03:07:33+00:00,16750.159271691
Hp4YzGNXH16LKaUPdugvuF161h9Fk5Nu92P9McvwkCdE,615398.577501,0.131805002,10.38755220762,1783652853,sell,46o8UWW6YZwZSQbdNy4KViQtTD9aCRXYja6t2Z8wKPm7Eu34XY93TA58E8dqtjCadpaaPmg8eRdmrQyKVFyyGzCg,0.000016879389372009,NDMxOTI5MDQ1MDAwMzcwNDA=,0,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,['axiom'],[],[],So11111111111111111111111111111111111111112,,3,0,5739990.802124,41.78570172906,5739990.802124,-27.67365438663,0,,,,,,0.000000126,0.001590203,0.12572787849,0.001595329,,,2026-07-10T03:07:33+00:00,16879.389372008998
DJr7bQALyfjAu6DP43aEfgPHW2b3yksxA1Mm2cKSkzsE,4384601.422499,0.927119557,73.06629228717,1783652853,sell,4ArAnKtYJ8j1Jgwi5aSep72RuazwRM4diKQMhHxgB1zdjR848YZ1hYAKoXvwvwpznUpvsUMosfGnQ3q1NLrZntNo,0.000016664295161973,NDMxOTI5MDQ1MDAwNDQwNDA=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111112,,3,0,9384601.422499,128.99335512747,9384601.422499,41.58193071821,0,,,,,,0.000000126,,0.00040398006,0.000005126,,,2026-07-10T03:07:33+00:00,16664.295161973
3Dz8tfyay2TdRLChehtzX179NKorQDzLFKe5u1RAPLM4,94450.687417,0.019753085,1.55674062885,1783652853,buy,5Q3wd1GHvqoWZp46Gg7UqxsuKwDsqXbxL42pjpRwsv8w3zf6RwzPpM6pPkny7f9PQPhy5YBqt6iuEAsGxVEfWmi7,0.000016482046571994,NDMxOTI5MDQ1MDAzMDYwMjg=,1,5mH155ePpNWJb2GktpftLJbcTvoxFaUrv7XkZPDtpump,[],[],[],So11111111111111111111111111111111111111111,,4,0,164430.270647,3.1710107443,164430.270647,-0.0675430513,0,,,,,,0.00000581,0.0002,0.0166139361,0.00021081,,,2026-07-10T03:07:33+00:00,16482.046571994
